2024-04-12 05:20:03,13.70,106.16,92.46,23.56,73.71,5.41,11.27
2024-04-12 07:22:11,12.10,96.95,84.85,25.37,73.74,5.35,13.82
2024-04-12 08:19:24,13.30,93.25,79.96,24.71,73.91,5.77,11.34
2024-04-12 09:19:18,12.02,96.95,84.94,28.06,76.83,5.34,9.60
2024-04-12 10:18:52,11.44,89.79,78.36,20.93,74.11,5.33,9.59
2024-04-12 11:22:13,12.26,107.92,95.66,24.00,74.08,5.32,13.26
2024-04-12 12:19:47,11.36,85.27,73.91,21.85,73.76,5.36,9.50
2024-04-12 13:22:02,12.75,95.70,82.94,23.79,74.12,5.31,12.87
2024-04-12 14:21:29,11.76,93.68,81.91,23.73,73.82,5.32,13.92
2024-04-12 15:18:32,11.33,86.11,74.78,22.09,73.45,5.32,9.48
2024-04-12 16:22:16,11.33,96.79,85.46,21.27,73.58,5.34,11.99
2024-04-12 17:18:32,10.95,83.56,72.60,21.18,73.46,6.37,9.43
2024-04-12 18:18:41,11.40,77.97,66.57,20.32,73.45,5.33,9.32
2024-04-12 19:18:49,10.76,96.47,85.71,20.76,73.41,5.30,9.50
2024-04-12 20:19:01,11.50,92.21,80.70,20.15,73.49,5.52,9.34
2024-04-12 21:18:22,10.66,86.14,75.48,20.46,73.81,5.32,9.38
2024-04-12 22:18:21,13.12,102.23,89.11,24.63,73.71,5.36,12.03
2024-04-12 23:21:11,11.55,98.84,87.29,22.96,73.77,5.38,14.07
2024-04-13 00:27:48,11.96,85.39,73.43,21.19,73.58,5.36,9.33
2024-04-13 01:28:33,11.42,82.12,70.71,21.61,73.51,5.31,9.52
2024-04-13 02:18:29,10.39,84.20,73.81,20.72,73.83,5.34,9.44
2024-04-13 03:18:36,13.50,83.00,69.50,21.15,73.47,5.37,9.36
2024-04-13 04:19:02,10.79,87.34,76.55,20.88,73.49,5.37,9.49
2024-04-13 05:19:35,9.89,79.61,69.72,20.31,73.43,5.30,9.31
2024-04-13 07:18:34,11.79,94.79,82.99,21.16,73.49,5.37,9.64
2024-04-13 08:19:09,15.17,86.15,70.98,20.88,73.41,5.36,9.36
2024-04-13 09:17:54,10.63,85.64,75.01,20.99,74.15,5.31,10.28
2024-04-13 10:18:12,10.98,79.57,68.59,20.10,73.38,5.67,9.46
2024-04-13 11:18:08,13.38,91.98,78.60,21.22,73.46,5.32,9.38
2024-04-13 12:19:54,12.65,96.12,83.46,23.47,73.77,5.30,11.48
2024-04-13 13:19:39,12.42,134.38,121.96,22.92,73.70,5.32,11.63
2024-04-13 16:18:43,10.92,80.14,69.22,21.33,74.11,5.30,9.54
2024-04-13 17:20:45,13.54,96.56,83.02,23.53,73.52,5.26,13.01
2024-04-13 18:19:35,41.20,127.03,85.83,22.89,73.71,5.30,11.72
2024-04-13 19:21:06,12.87,96.81,83.95,23.75,73.75,5.33,13.71
2024-04-13 20:17:50,11.05,78.18,67.13,20.45,73.99,5.29,9.44
2024-04-13 21:18:56,22.89,115.46,92.56,23.93,74.86,5.35,11.64
2024-04-13 23:22:46,13.47,101.19,87.72,24.24,73.79,5.32,13.81
2024-04-14 00:33:50,12.02,89.15,77.13,20.97,74.03,5.31,9.57
2024-04-14 01:50:36,11.87,86.43,74.56,24.23,74.15,5.84,13.91
2024-04-14 03:44:17,11.88,90.46,78.58,21.12,74.35,5.37,9.51
2024-04-14 04:33:40,10.85,78.56,67.71,19.84,73.85,5.37,9.51
2024-04-14 05:49:59,12.19,95.68,83.49,24.38,74.45,5.33,11.55
2024-04-14 07:42:46,12.56,97.00,84.44,24.77,75.15,5.32,14.15
2024-04-14 08:56:17,11.65,80.20,68.55,21.30,74.43,5.30,9.60
2024-04-14 10:36:02,12.64,93.66,81.01,22.54,74.92,5.30,10.04
2024-04-14 12:22:58,14.46,112.04,97.57,25.30,75.19,5.34,13.12
2024-04-14 14:27:45,10.97,82.81,71.84,21.26,73.64,5.64,9.35
2024-04-14 15:55:41,11.56,83.45,71.89,20.68,73.63,5.46,9.47
2024-04-14 18:27:31,11.01,83.03,72.02,20.35,73.45,5.31,9.46
2024-04-14 21:54:09,12.31,102.76,90.46,24.07,74.72,5.33,13.85
2024-04-14 23:31:32,13.08,103.14,90.05,24.13,74.64,5.29,11.57
2024-04-15 02:47:49,12.41,93.96,81.55,21.67,73.92,5.31,9.60
2024-04-15 04:06:10,13.12,96.31,83.19,21.44,73.97,5.30,9.75
2024-04-15 04:32:48,12.27,109.44,97.17,24.81,74.71,5.33,13.69
2024-04-15 05:18:20,12.72,81.28,68.56,21.56,74.68,5.31,9.60
2024-04-15 07:21:13,11.71,95.62,83.91,24.59,74.83,5.44,13.79
2024-04-15 08:20:24,11.23,102.62,91.39,26.08,83.24,77.82,9.65
2024-04-15 09:18:50,12.53,89.66,77.13,22.04,73.97,5.31,9.61
2024-04-15 10:18:18,10.19,81.80,71.61,20.83,73.53,5.31,9.73
2024-04-15 11:19:34,11.45,93.39,81.95,29.25,85.07,5.31,9.96
2024-04-15 12:20:19,10.68,85.99,75.30,21.35,74.55,5.45,9.68
2024-04-15 13:23:17,11.16,79.67,68.51,22.20,74.10,77.76,11.20
2024-04-15 14:18:27,10.71,79.70,68.99,20.96,79.55,5.74,10.31
2024-04-15 15:19:37,14.52,107.47,92.95,24.35,81.93,5.36,11.81
2024-04-15 16:19:46,9.79,84.33,74.55,21.42,74.05,5.37,9.44
2024-04-15 17:18:26,11.93,95.96,84.03,20.61,74.28,5.36,9.67
