2023-07-29 15:19:19,18.25,10.86
2023-07-29 15:47:58,17.03,9.76
2023-07-29 16:21:52,12.56,7.62
2023-07-29 16:47:59,16.13,9.28
2023-07-29 17:19:47,18.36,10.49
2023-07-29 17:47:51,12.37,7.05
2023-07-29 18:21:30,15.95,9.30
2023-07-29 18:47:46,15.27,9.01
2023-07-29 19:17:58,16.18,9.04
2023-07-29 19:47:50,14.55,8.72
2023-07-29 20:19:28,15.88,9.62
2023-07-29 20:47:51,15.96,9.37
2023-07-29 21:18:05,13.05,7.52
2023-07-29 21:47:55,11.99,6.88
2023-07-29 22:19:58,12.58,6.87
2023-07-29 22:47:56,17.37,10.03
2023-07-29 23:18:59,15.61,8.83
2023-07-29 23:47:59,18.32,10.52
2023-07-30 00:29:16,16.77,10.36
2023-07-30 01:09:13,25.06,18.52
2023-07-30 01:42:51,12.78,6.96
2023-07-30 02:07:20,12.86,7.36
2023-07-30 02:25:00,15.46,8.88
2023-07-30 02:47:53,17.83,10.44
2023-07-30 03:19:45,13.53,7.78
2023-07-30 03:47:52,14.91,8.64
2023-07-30 04:21:35,13.33,7.56
2023-07-30 04:47:43,12.02,7.02
2023-07-30 05:20:14,12.36,6.83
2023-07-30 05:47:48,15.16,8.18
2023-07-30 06:22:03,19.59,10.97
2023-07-30 06:47:48,16.99,9.70
2023-07-30 07:18:40,15.03,8.84
2023-07-30 07:48:02,15.93,8.42
2023-07-30 08:21:28,13.36,7.14
2023-07-30 08:47:56,14.03,8.44
2023-07-30 09:18:54,12.84,7.49
2023-07-30 09:47:59,15.93,9.79
2023-07-30 10:20:49,13.26,7.42
2023-07-30 10:47:48,15.32,9.32
2023-07-30 11:17:44,14.49,8.72
2023-07-30 11:47:52,15.49,9.22
2023-07-30 12:23:55,13.85,7.70
2023-07-30 12:51:11,20.22,14.62
2023-07-30 13:20:30,11.82,6.78
2023-07-30 13:47:57,12.29,7.16
2023-07-30 14:19:42,15.62,9.20
2023-07-30 14:48:01,18.02,10.31
2023-07-30 15:19:10,12.60,7.27
2023-07-30 15:47:48,16.46,9.87
2023-07-30 16:22:12,15.72,8.78
2023-07-30 16:48:02,19.11,10.91
2023-07-30 17:19:48,15.94,9.34
2023-07-30 17:47:54,18.84,11.21
